"Date";"title";"slug";"product_family";"origin";"price";"total_kg_co2";"total_kg_co2_farming";"total_kg_co2_processing";"total_kg_co2_packaging";"total_kg_co2_transport";"total_kg_co2_retail";"total_kg_co2_consumption"
"11/04/2022";"Fromage de chèvre frais  RUCH.MONTS VENTOUX";"fromage";"Crèmerie et Produits laitiers";"";3.95;1.47;1.22;0.0678;0.106;0.0639;0.0092;0.0017
"21/02/2024";"Pavés de saumon CARREFOUR";"paves-de-saumon-carrefour";"Surgelés";"";10.25;2.56;1.91;0.0127;0.216;0.392;0.0187;0.0031
"19/08/2023";"Tablette de chocolat au lait biscuit noisettes NESTLE LES RECETTES DE L'ATELIER";"tablette-de-chocolat-au-lait-biscuit-noisettes-nestle-les-recettes-de-l-atelier";"Epicerie sucrée";"";3.48;0.209;0.113;0.0257;0.0409;0.0258;0.003;0.0
"23/11/2024";"Thé bio Noir English breakfast CLIPPER";"the";"Epicerie sucrée";"";2.95;0.0019;0.001;0.0;0.0003;0.0001;0.0;0.0005
"17/03/2024";"Tablette de chocolat au lait et aux noisettes entières MILKA";"tablette-de-chocolat-au-lait-et-aux-noisettes-entieres-milka";"Epicerie sucrée";"";3.15;0.245;0.133;0.0302;0.0481;0.0303;0.0035;0.0
"03/08/2023";"Tablette de chocolat au lait aux noisettes entières COTE D'OR";"tablette-de-chocolat-au-lait-aux-noisettes-entieres-cote-d-or";"Epicerie sucrée";"";5.23;0.441;0.24;0.0544;0.0866;0.0545;0.0064;0.0
"06/04/2024";"Clémentines SIMPL";"clementines-simpl";"Fruits et Légumes";"origine UE et Hors U.E.";0.99;0.651;0.292;0.0001;0.0;0.237;0.0149;0.108
"24/11/2022";"Tenders filet de poulet MAITRE COQ";"tenders-filet-de-poulet-maitre-coq";"Surgelés";"";5.49;1.93;1.27;0.351;0.16;0.129;0.0171;0.0029
"25/02/2023";"Biscuits sablés de l'Abbaye BISCUITSERIE L'ABBAYE";"biscuits-sables-de-l-abbaye-biscuitserie-l-abbaye";"Epicerie sucrée";"";6.25;0.386;0.21;0.0476;0.0758;0.0477;0.0056;0.0
"30/03/2023";"Vin Rouge Catalan TERROIR ROUGE";"vin";"Boissons";"";21.95;12.7;3.0;0.33;6.77;2.32;0.157;0.0681
"18/10/2024";"Thon au naturel MAAYANE";"thon-au-naturel-maayane";"Epicerie salée";"";1.9;0.797;0.577;0.0;0.075;0.137;0.0065;0.0011
"06/08/2023";"Bonbons dentiers lisses halal SEREBIS";"bonbons-dentiers-lisses-halal-serebis";"Epicerie sucrée";"";1.2;0.149;0.0721;0.0303;0.0231;0.0211;0.0021;0.0
"26/09/2023";"Biscuits au chocolat & beurre de cacahuete CARREFOUR SENSATION";"biscuits-au-chocolat-beurre-de-cacahuete-carrefour-sensation";"Epicerie sucrée";"";3.19;1.7;1.57;0.0108;0.0267;0.0875;0.0087;0.0015
"09/01/2023";"Fromages duo Saint-Marcellin IGP - Saint-Félicien ETOILE DU VERCORS";"fromage";"Crèmerie et Produits laitiers";"";6.75;1.52;1.27;0.0705;0.11;0.0665;0.0096;0.0018
"03/09/2022";"Plat cuisiné lasagnes au poulet Halal  ORIENTAL VIANDES";"plat-cuisine-lasagnes-au-poulet-halal-oriental-viandes";"Surgelés";"";4.65;4.1;2.7;0.747;0.34;0.274;0.0365;0.0061
"17/08/2024";"Aiguillettes de poulet panées CARREFOUR SENSATION";"aiguillettes-de-poulet-panees-carrefour-sensation";"Viandes et Poissons";"";3.35;0.912;0.6;0.166;0.0756;0.061;0.0081;0.0014
"05/02/2024";"Liégeois chocolat DANETTE";"liegeois-chocolat-danette";"Crèmerie et Produits laitiers";"";2.99;6.31;5.35;0.266;0.577;0.0886;0.0296;0.0
"12/07/2022";"Beurre Demi-Sel Moulé PAYSAN BRETON";"beurre-demi-sel-moule-paysan-breton";"Crèmerie et Produits laitiers";"";6.19;3.96;3.64;0.0251;0.062;0.204;0.0202;0.0034
"10/09/2023";"Oignons rouges Suprême";"oignons-rouges-supreme";"Fruits et Légumes";"FRANCE";3.29;0.135;0.0323;0.0;0.0;0.0858;0.0061;0.0103
"17/02/2024";"Beurre   demi-sel  SURGERES";"beurre-demi-sel-surgeres";"Crèmerie et Produits laitiers";"";2.08;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"24/07/2024";"Bière Blonde Mounta Cala Bio BRASSERIE DU COMTE";"biere";"Bio et Ecologie";"";2.39;0.445;0.0264;0.0901;0.205;0.109;0.012;0.0023
"06/07/2022";"Yaourt brassé citron PERLE DE LAIT";"yaourt-brasse-citron-perle-de-lait";"Crèmerie et Produits laitiers";"";1.99;0.573;0.146;0.0001;0.0;0.305;0.0191;0.104
"31/12/2023";"Bière Blanche 1664";"biere";"Produits régionaux et locaux";"";9.95;4.04;0.24;0.818;1.86;0.989;0.109;0.0205
"07/08/2023";"Vin rosé Rosé de Loire";"vin";"Boissons";"";10.75;3.81;0.904;0.0994;2.04;0.7;0.0471;0.0205
"17/02/2023";"Ail FILIERE QUALITE CARREFOUR";"ail-filiere-qualite-carrefour";"Fruits et Légumes";"FRANCE";5.99;0.134;0.0294;0.0001;0.0;0.0693;0.0072;0.0282
"10/09/2022";"Saumon Fumé d'Ecosse MOWI";"saumon-fume-d-ecosse-mowi";"Viandes et Poissons";"";8.29;0.667;0.499;0.0033;0.0563;0.102;0.0049;0.0008
"02/03/2024";"Boisson Bio thé glacé rooibos citron vert & gingembre BOS";"soda";"Boissons";"";2.29;0.493;0.0902;0.013;0.138;0.209;0.0363;0.0068
"13/10/2022";"Tablette de chocolat noir 85% Bio COTE D'OR";"tablette-de-chocolat-noir-85-bio-cote-d-or";"Epicerie sucrée";"";2.49;0.11;0.0599;0.0136;0.0216;0.0136;0.0016;0.0
"06/04/2022";"Courgettes à la Provençale Cuisinées au Basilic de Provence JEAN MARTIN";"courgettes-a-la-provencale-cuisinees-au-basilic-de-provence-jean-martin";"Epicerie salée";"";3.49;0.23;0.0738;0.0;0.0;0.117;0.0099;0.029
"08/05/2024";"Bière Blonde La Petite Demoiselle BRASSERIE ARTEMUS";"biere";"Boissons";"";2.85;0.444;0.0264;0.0901;0.205;0.109;0.012;0.0023
"03/01/2023";"Cassolettes Noix de St-Jacques CARREFOUR EXTRA";"cassolettes-noix-de-st-jacques-carrefour-extra";"Surgelés";"";4.55;0.905;0.676;0.0;0.0827;0.0651;0.0108;0.0711
"23/06/2022";"Glaces Coco Délice CARREFOUR SENSATION";"yaourt";"Surgelés";"";3.19;0.383;0.208;0.0307;0.0853;0.0499;0.0075;0.0014
"24/01/2024";"Pommes Red Chief vrac";"pommes-red-chief-vrac";"Fruits et Légumes";"FRANCE";2.99;0.408;0.0919;0.0001;0.0;0.262;0.0219;0.0323
"06/02/2023";"Bière Blonde PELFORTH";"biere";"Produits régionaux et locaux";"";7.89;4.04;0.24;0.819;1.86;0.99;0.109;0.0205
"15/10/2024";"Fromage Neufchâtel AOP LES CATELIERS";"fromage";"Crèmerie et Produits laitiers";"";4.0;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"04/11/2024";"Steak Haché Pur Bœuf Façon Bouchère CHARAL";"steak-hache-pur-boeuf-facon-bouchere-charal";"Surgelés";"";11.99;26.4;25.7;0.0837;0.204;0.29;0.0414;0.0323
"04/07/2023";"Bière Sans Alcool Aromatisée au jus d'Ananas et de Citron Vert 0,0% TOURTEL TWIST";"biere";"Boissons";"";5.29;2.22;0.132;0.45;1.02;0.544;0.0598;0.0113
"06/11/2022";"Vin Rosé Côtes Du Rhône Bio DOMAINE TALIANI";"vin";"Boissons";"";5.15;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"18/08/2023";"Parmigiano Reggiano Copeaux AOP VIVALDI";"fromage";"Crèmerie et Produits laitiers";"";2.99;0.586;0.487;0.0271;0.0424;0.0256;0.0037;0.0007
"13/04/2023";"Burrata";"fromage";"Crèmerie et Produits laitiers";"";5.65;1.47;1.22;0.0678;0.106;0.0639;0.0092;0.0017
"10/02/2024";"Poulet prêt à cuire SIMPL";"poulet-pret-a-cuire-simpl";"Viandes et Poissons";"";5.95;5.92;3.9;1.08;0.491;0.396;0.0527;0.0089
"26/03/2024";"Sardines au citron confit";"sardines-au-citron-confit";"Viandes et Poissons";"ATLANTIQUE CENTRE OUEST (31)";5.19;0.0916;0.0233;0.0;0.0;0.0487;0.0031;0.0166
"12/03/2022";"Quinoa Royal carottes jaunes et cumin Bio CEREAL BIO";"quinoa-royal-carottes-jaunes-et-cumin-bio-cereal-bio";"Nutrition et Végétale";"";2.59;0.0872;0.0182;0.0;0.0;0.0577;0.0042;0.0071
"08/06/2022";"Biscuit pistache abricot GERBLE";"biscuit-pistache-abricot-gerble";"Epicerie sucrée";"";3.25;0.232;0.0555;0.0;0.105;0.0547;0.004;0.0129
"28/09/2024";"Vin Rouge A.O.P. Côtes Du Rhône Villages Visan Bio HOSPITALIERS DE BONPAS";"vin";"Boissons";"";8.99;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"14/03/2024";"Viande hachée pur bœuf  Bio CARREFOUR BIO";"viande-hachee-pur-boeuf-bio-carrefour-bio";"Surgelés";"";7.45;11.2;10.9;0.0356;0.0868;0.123;0.0176;0.0137
"06/07/2024";"Bière Aromatisée aux Fruits Rouges RINCE COCHON";"biere";"Boissons";"";2.35;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"27/01/2024";"Bière Blonde Artisanale Alouette GASCONHA";"biere";"Boissons";"";2.75;0.445;0.0264;0.0901;0.205;0.109;0.012;0.0023
"18/09/2024";"Cœur de bœuf";"boeuf";"Viandes et Poissons";"ORIGINE C.E.E.";7.49;22.4;21.9;0.0712;0.174;0.247;0.0352;0.0274
"04/03/2023";"Vin Rouge A.O.P. Bordeaux BARON DE LESTAC";"vin";"Boissons";"";16.89;3.81;0.903;0.0993;2.04;0.699;0.0471;0.0205
"12/05/2024";"Vin Blanc AOP La Clape GERARD BERTRAND";"vin";"Boissons";"";8.99;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"02/07/2023";"Reblochon  Au Lait Cru AOP";"fromage";"Crèmerie et Produits laitiers";"";9.19;2.64;2.19;0.122;0.191;0.115;0.0166;0.0031
"04/11/2023";"Abricots moyens vrac";"abricots-moyens-vrac";"Fruits et Légumes";"FRANCE";4.29;1.45;0.347;0.0001;0.657;0.342;0.0248;0.0806
"02/07/2022";"Biscuit complet au germe de blé GERBLE";"biscuit-complet-au-germe-de-ble-gerble";"Epicerie sucrée";"";1.39;0.258;0.14;0.0317;0.0505;0.0318;0.0037;0.0
"02/09/2022";"Soda Ginger Ale saveur gingembre CANADA DRY";"soda";"Boissons";"";2.25;0.74;0.135;0.0195;0.207;0.314;0.0544;0.0102
"14/03/2023";"Biscuits Fourrés Crème Saveur Chocolat LOTUS BISCOFF";"chocolat";"Epicerie sucrée";"";2.09;1.39;1.18;0.0586;0.127;0.0195;0.0065;0.0
"14/08/2022";"Café dosettes Comptibles Malongo Pérou CARREFOUR BIO";"cafe";"Epicerie sucrée";"";4.99;0.0661;0.0453;0.0019;0.0134;0.0042;0.0001;0.0012
"27/10/2023";"Café en grains HENRY BLANC";"cafe";"Epicerie sucrée";"";18.69;0.636;0.436;0.0181;0.129;0.0402;0.001;0.0112
"14/02/2023";"Fromage Ossau-Iraty AOP CARREFOUR EXTRA";"fromage";"Crèmerie et Produits laitiers";"";3.29;1.06;0.876;0.0488;0.0764;0.046;0.0066;0.0012
"25/10/2022";"Biscuits bio fourrés chocolat CARREFOUR BIO";"biscuits-bio-fourres-chocolat-carrefour-bio";"Epicerie sucrée";"";2.25;2.05;1.74;0.0866;0.188;0.0288;0.0096;0.0
"09/01/2022";"Yaourt à boire nature ACTIMEL";"yaourt-a-boire-nature-actimel";"Crèmerie et Produits laitiers";"";3.55;1.89;1.03;0.152;0.422;0.247;0.0369;0.0068
"19/10/2022";"Yaourt nature bifidus ACTIVIA";"yaourt-nature-bifidus-activia";"Crèmerie et Produits laitiers";"";3.99;2.84;1.55;0.228;0.633;0.371;0.0554;0.0102
"03/07/2022";"Vin blanc  vin de pays du Val de Loire Sauvignon  DOMAINE DE LA GARNIERE";"vin";"Boissons";"";4.75;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"02/05/2023";"Assortiment de Chocolats au lait tuiles HAMLET";"assortiment-de-chocolats-au-lait-tuiles-hamlet";"Epicerie sucrée";"";3.2;0.986;0.836;0.0416;0.0903;0.0139;0.0046;0.0
"07/08/2023";"Café Capsules Compatible Dolce Gusto Espresso Intenso Intensité 7 NESCAFE DOLCE GUSTO";"cafe";"Epicerie sucrée";"";4.69;0.0712;0.0488;0.002;0.0144;0.0045;0.0001;0.0013
"16/03/2023";"Vin Blanc A.O.P. Vin de Loire Pouilly Fumé JEAN DUMONT";"vin";"Boissons";"";14.6;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"21/07/2024";"Vin Rouge Côtes Du Rhône AOP VISAN CLASSIQUE";"vin";"Boissons";"";4.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"01/05/2023";"Vin  Blanc AOP  CHATEAU MAUVANNE";"vin";"Boissons";"";8.9;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"19/07/2023";"Beurre de montagne doux CARREFOUR EXTRA";"beurre-de-montagne-doux-carrefour-extra";"Crèmerie et Produits laitiers";"";2.79;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"21/02/2024";"Infusion Ayurveda Mangue Curcuma Citron Vert TWININGS";"the";"Epicerie sucrée";"";3.35;0.0016;0.0008;0.0;0.0002;0.0001;0.0;0.0004
"13/01/2023";"Viande Bovine:  Bavette d'aloyau*** ATELIER DE GUSTAVE";"boeuf";"Viandes et Poissons";"FRANCE";0.44;3.57;3.48;0.0113;0.0277;0.0393;0.0056;0.0044
"25/03/2023";"Biscuits à la framboise La Barquette Lulu LU";"biscuits-a-la-framboise-la-barquette-lulu-lu";"Epicerie sucrée";"";1.99;0.37;0.25;0.0;0.0;0.115;0.0031;0.0024
"25/07/2024";"Sablés gaudinettes comté BISCUITERIE BOURGEOIS";"sables-gaudinettes-comte-biscuiterie-bourgeois";"Epicerie sucrée";"";3.35;0.147;0.0799;0.0181;0.0289;0.0182;0.0021;0.0
"06/08/2022";"Vinaigrette légère nature CARREFOUR";"vinaigrette-legere-nature-carrefour";"Epicerie salée";"";2.15;1.27;0.301;0.0331;0.679;0.233;0.0157;0.0068
"05/05/2022";"Tablette de chocolat Lait Citron Frappé LINDT CREATION";"tablette-de-chocolat-lait-citron-frappe-lindt-creation";"Epicerie sucrée";"";2.75;0.184;0.0998;0.0227;0.0361;0.0227;0.0027;0.0
"13/07/2023";"Café Capsules Compatibles Nespresso Espresso Costa Rica Intensité 7 CARREFOUR SELECTION";"cafe";"Epicerie sucrée";"";2.39;0.033;0.0227;0.0009;0.0067;0.0021;0.0001;0.0006
"16/03/2024";"Fromage à pâte persillée Fort et fondant SAINT AGUR";"fromage";"Crèmerie et Produits laitiers";"";3.69;1.11;0.925;0.0515;0.0806;0.0486;0.007;0.0013
"17/11/2024";"Vin Rouge A.O.P. Saumur-Champigny LA CAVE D'AUGUSTIN FLORENT";"vin";"Boissons";"";6.35;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"30/04/2024";"Vin Rosé A.O.P. Camargue Tête de Cuvée DALADEL";"vin";"Boissons";"";7.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"24/01/2024";"Viande Bovine: Pavé à griller CHARAL";"boeuf";"Viandes et Poissons";"FRANCE";2.3;7.83;7.63;0.0248;0.0606;0.0862;0.0123;0.0096
"31/03/2022";"Ravioli poulet SUSHI DAILY";"ravioli-poulet-sushi-daily";"Viandes et Poissons";"FRANCE";5.95;0.0499;0.0109;0.0;0.0;0.0257;0.0027;0.0105
"28/09/2022";"Fromage Camembert au lait cru GRAIN D'ORGE";"fromage";"Crèmerie et Produits laitiers";"";3.4;0.879;0.73;0.0407;0.0636;0.0383;0.0055;0.001
"15/02/2024";"Pommes Ariane bio";"pommes-ariane-bio";"Fruits et Légumes";"FRANCE";4.21;0.408;0.0919;0.0001;0.0;0.262;0.0219;0.0323
"24/04/2023";"Jus pomme kiwi concombre INNOCENT";"jus-pomme-kiwi-concombre-innocent";"Fruits et Légumes";"";3.05;0.461;0.176;0.0001;0.0;0.236;0.0197;0.0291
"07/04/2022";"Bonbons Asti Pik HARIBO";"bonbons-asti-pik-haribo";"Epicerie sucrée";"";1.85;0.268;0.13;0.0545;0.0416;0.038;0.0038;0.0
"04/09/2023";"Olives vertes à l'ail romarin et thym CROC FRAIS";"olives-vertes-a-l-ail-romarin-et-thym-croc-frais";"Fruits et Légumes";"GRECE";4.5;0.192;0.0421;0.0001;0.0;0.099;0.0103;0.0403
"18/09/2024";"Semoule de blé fine LE RENARD";"semoule-de-ble-fine-le-renard";"Epicerie salée";"";2.45;1.23;0.666;0.151;0.241;0.152;0.0177;0.0
"12/03/2024";"Yaourt brassé saveur amande PERLE DE LAIT YOPLAIT";"yaourt-brasse-saveur-amande-perle-de-lait-yoplait";"Crèmerie et Produits laitiers";"";2.19;0.64;0.451;0.0069;0.0533;0.119;0.009;0.0
"04/02/2022";"Chewing-gum à la menthe forte sans sucres 2Fresh  HOLLYWOOD";"chewing-gum-a-la-menthe-forte-sans-sucres-2fresh-hollywood";"Epicerie sucrée";"";4.69;0.158;0.0548;0.0249;0.0093;0.065;0.004;0.0
"14/06/2024";"Vin rouge île de beauté RESERVE DU PRESIDENT";"vin";"Boissons";"";5.95;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"13/03/2023";"Yaourt aux fruits bifidus cerise figue poire abricot ACTIVIA";"yaourt-aux-fruits-bifidus-cerise-figue-poire-abricot-activia";"Crèmerie et Produits laitiers";"";3.39;1.45;0.347;0.0001;0.657;0.342;0.0248;0.0806
"16/02/2022";"Mini coeurs d'artichauts calibre 10/20 ROCHEFONTAINE";"mini-coeurs-d-artichauts-calibre-10-20-rochefontaine";"Epicerie salée";"";3.19;0.358;0.0861;0.0;0.0;0.0834;0.0077;0.181
"29/11/2022";"Café dosettes petit déjeuner classique L'OR TASSIMO";"cafe";"Epicerie sucrée";"";7.25;0.127;0.0868;0.0036;0.0257;0.008;0.0002;0.0022
"07/10/2022";"Vin rosé Bordeaux  CHATEAU SAINTE CATHERINE";"vin";"Boissons";"";4.5;1.33;0.316;0.0347;0.712;0.244;0.0165;0.0072
"04/05/2023";"Rillettes de saumon CARREFOUR EXTRA";"rillettes-de-saumon-carrefour-extra";"Viandes et Poissons";"";2.09;0.834;0.624;0.0041;0.0704;0.128;0.0061;0.001
"20/03/2024";"Champignon entier BONDUELLE";"champignon-entier-bonduelle";"Epicerie salée";"";3.35;2.13;1.98;0.0001;0.0;0.103;0.0193;0.0278
"25/02/2023";"Confiserie de Chocolat Lait Fondant LINDT EXCELLENCE";"confiserie-de-chocolat-lait-fondant-lindt-excellence";"Epicerie sucrée";"";0.95;0.276;0.234;0.0117;0.0253;0.0039;0.0013;0.0
"11/07/2023";"Prunes rouges PETIT PRIX";"prunes-rouges-petit-prix";"Fruits et Légumes";"ITALIE";1.49;0.414;0.256;0.0;0.0;0.119;0.0064;0.0323
"20/12/2024";"Fromage Gourmand & Crémeux SAINT ALBRAY";"fromage";"Crèmerie et Produits laitiers";"";2.95;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"23/01/2023";"Yaourt citron vert KER RONAN";"yaourt-citron-vert-ker-ronan";"Crèmerie et Produits laitiers";"";1.99;0.382;0.097;0.0;0.0;0.203;0.0128;0.069
"17/09/2023";"Vin Rouge Languedoc-Roussillon AOP CHATEAU DE JAU";"vin";"Boissons";"";5.29;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"08/04/2023";"Vin Rouge Côtes Catalanes VIGNOBLE DOM BRIAL";"vin";"Boissons";"";14.35;6.34;1.51;0.166;3.4;1.17;0.0785;0.0341
"31/01/2024";"Plat cuisiné lasagnes chèvre épinards CARREFOUR CLASSIC'";"plat-cuisine-lasagnes-chevre-epinards-carrefour-classic";"Surgelés";"";4.39;0.253;0.072;0.0;0.0;0.148;0.0279;0.006
"04/12/2022";"Assortiment de Chocolats Rose LINDT";"assortiment-de-chocolats-rose-lindt";"Epicerie sucrée";"";8.85;2.76;2.34;0.117;0.253;0.0388;0.0129;0.0
"11/07/2022";"Crunch Cali Roll SUSHI DAILY";"crunch-cali-roll-sushi-daily";"Viandes et Poissons";"FRANCE";8.75;0.115;0.0252;0.0001;0.0;0.0594;0.0062;0.0242
"16/11/2024";"Vin rouge Faugères CHAT. ST LAURENT L'ORT";"vin";"Boissons";"";12.85;3.81;0.904;0.0994;2.04;0.7;0.0471;0.0205
"28/11/2023";"Bière Blonde CARLSBERG";"biere";"Boissons";"";14.65;5.33;0.316;1.08;2.46;1.31;0.144;0.027
"14/09/2022";"Yaourts  brassés nature Bio CARREFOUR BIO";"yaourts-brasses-nature-bio-carrefour-bio";"Crèmerie et Produits laitiers";"";1.29;0.947;0.515;0.076;0.211;0.124;0.0185;0.0034
"16/03/2023";"Bière Blonde 1664";"biere";"Boissons";"";4.95;2.69;0.16;0.545;1.24;0.659;0.0725;0.0136
"20/03/2022";"Pommes de terre de consommation blanches chair ferme vrac Bio";"pommes-de-terre-de-consommation-blanches-chair-ferme-vrac-bio";"Fruits et Légumes";"FRANCE";2.99;0.408;0.0919;0.0001;0.0;0.262;0.0219;0.0323
"12/07/2024";"Sardines à l'huile d'olive et fleur de sel";"sardines-a-l-huile-d-olive-et-fleur-de-sel";"Epicerie salée";"";3.09;0.182;0.0621;0.0;0.0375;0.0787;0.0032;0.0005
"28/01/2022";"Thé tuocha nature MEI ASIA";"the";"Epicerie sucrée";"";2.65;0.0017;0.0009;0.0;0.0003;0.0001;0.0;0.0005
"07/12/2023";"Vin Rosé A.O.P. Côtes de Provence M DE MINUTY";"vin";"Boissons";"";15.49;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"12/02/2023";"Poivrons  Piquillo entiers Bio CARREFOUR BIO";"poivrons-piquillo-entiers-bio-carrefour-bio";"Epicerie salée";"";3.35;0.118;0.0408;0.0;0.0;0.0589;0.0051;0.0133
"25/06/2023";"Biscuits Galettes Fourrées Chocolat Au Lait Sans Huile De Palme ST MICHEL";"biscuits-galettes-fourrees-chocolat-au-lait-sans-huile-de-palme-st-michel";"Epicerie sucrée";"";2.05;1.89;1.61;0.0799;0.173;0.0266;0.0089;0.0
"06/05/2023";"Lait Sans Lactose Matin Léger LACTEL";"lait";"Crèmerie et Produits laitiers";"";1.61;0.575;0.406;0.0062;0.048;0.107;0.0081;0.0
"10/07/2022";"Vin Rosé Languedoc-Roussillon CHATEAU PEZILLA";"vin";"Boissons";"";5.2;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"09/05/2024";"Lait écrémé CARREFOUR EXTRA";"lait";"Crèmerie et Produits laitiers";"";6.48;6.9;4.87;0.0744;0.575;1.28;0.0972;0.0
"22/07/2023";"Glace Cône vanille pépites nougatine EXTREME";"yaourt";"Surgelés";"";4.0;0.807;0.439;0.0647;0.18;0.105;0.0157;0.0029
"11/07/2023";"Brie Au Lait Pasteurisé ERMITAGE";"fromage";"Crèmerie et Produits laitiers";"";7.79;4.69;3.89;0.217;0.339;0.204;0.0294;0.0054
"10/02/2023";"Café moulu doux CARREFOUR EXTRA";"cafe";"Epicerie sucrée";"";4.79;0.318;0.218;0.0091;0.0645;0.0201;0.0005;0.0056
"18/01/2024";"Lentilles  corail Bio LE BIO DE MANON";"lentilles-corail-bio-le-bio-de-manon";"Epicerie salée";"";4.25;0.192;0.0421;0.0001;0.0;0.099;0.0103;0.0403
"11/01/2024";"Skyr au lait de brebis nature LE PETIT BASQUE";"skyr-au-lait-de-brebis-nature-le-petit-basque";"Crèmerie et Produits laitiers";"";3.49;0.461;0.325;0.005;0.0384;0.0856;0.0065;0.0
"29/03/2024";"Mousse liégeoise chocolat  VIENNOIS";"mousse-liegeoise-chocolat-viennois";"Crèmerie et Produits laitiers";"";3.29;5.68;4.81;0.24;0.52;0.0798;0.0266;0.0
"19/02/2022";"Chocolat en poudre NESQUIK";"the";"Epicerie sucrée";"";2.79;0.0071;0.0036;0.0;0.001;0.0005;0.0;0.0019
"25/03/2024";"Infusion bio Citron  CLIPPER";"the";"Epicerie sucrée";"";3.15;0.0014;0.0007;0.0;0.0002;0.0001;0.0;0.0004
"23/04/2022";"Chocolat de Pâques au lait ESPRIT DE FETE";"chocolat-de-paques-au-lait-esprit-de-fete";"Epicerie sucrée";"";2.49;0.986;0.836;0.0416;0.0903;0.0139;0.0046;0.0
"02/12/2023";"Escalope  filet de poulet Bio NATURE DE FRANCE";"escalope-filet-de-poulet-bio-nature-de-france";"Viandes et Poissons";"";7.95;0.912;0.6;0.166;0.0756;0.061;0.0081;0.0014
"03/05/2024";"Fromage Saint-Marcellin IGP ETOILE DU VERCORS";"fromage";"Crèmerie et Produits laitiers";"";4.45;0.938;0.779;0.0434;0.0679;0.0409;0.0059;0.0011
"21/09/2024";"Cancoillotte Au Vin Jaune LA BELLE ETOILE";"fromage";"Crèmerie et Produits laitiers";"";3.99;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"01/07/2024";"Café capsules Compatibles Nespresso lungo n°4 CAFE ROYAL";"cafe";"Epicerie sucrée";"";4.95;0.0604;0.0414;0.0017;0.0123;0.0038;0.0001;0.0011
"13/12/2024";"Vin blanc  Jurançon doux  DOMAINE LOUSTALE";"vin";"Boissons";"";8.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"21/03/2024";"Crevettes cuites 80/120 ASC";"crevettes-cuites-80-120-asc";"Viandes et Poissons";"EQUATEUR";0.8;6.1;5.36;0.0;0.205;0.378;0.027;0.123
"23/03/2024";"Duo melon et pastèque en morceaux Vertufood";"duo-melon-et-pasteque-en-morceaux-vertufood";"Fruits et Légumes";"UE ET HORS U.E.";1.21;0.254;0.0824;0.0;0.0;0.108;0.0076;0.0557
"29/05/2023";"Filets de poulet jaune fermier Label Rouge";"filets-de-poulet-jaune-fermier-label-rouge";"Viandes et Poissons";"";2.71;1.53;1.0;0.278;0.127;0.102;0.0136;0.0023
"26/12/2023";"Cabillaud tranches panées CARREFOUR CLASSIC'";"cabillaud-tranches-panees-carrefour-classic";"Surgelés";"";4.45;4.84;4.12;0.0;0.188;0.508;0.0162;0.0027
"30/09/2022";"Œuf géant au chocolat noir noisettes FERRERO ROCHER";"oeuf-geant-au-chocolat-noir-noisettes-ferrero-rocher";"Epicerie sucrée";"";6.79;0.986;0.836;0.0416;0.0903;0.0139;0.0046;0.0
"11/04/2023";"Jus De Clémentine Pressées 100% Pur Jus Sans Sucres Ajoutés ANDROS";"jus-de-clementine-pressees-100-pur-jus-sans-sucres-ajoutes-andros";"Fruits et Légumes";"";3.79;1.95;0.873;0.0002;0.0;0.71;0.0446;0.322
"11/06/2024";"Boisson saveur cranberry light CARREFOUR SENSATION";"soda";"Boissons";"";1.59;0.493;0.0902;0.013;0.138;0.209;0.0363;0.0068
"12/10/2023";"Thé Vert Bio Nature LIPTON";"the";"Epicerie sucrée";"";2.85;0.0012;0.0006;0.0;0.0002;0.0001;0.0;0.0003
"01/04/2022";"Tablette de chocolat Lait Extra Fin LINDT L'AUTHENTIQUE";"tablette-de-chocolat-lait-extra-fin-lindt-l-authentique";"Epicerie sucrée";"";4.85;0.368;0.2;0.0453;0.0721;0.0454;0.0053;0.0
"26/07/2024";"Fromage aux truffes PAVE D'AFFINOIS";"fromage";"Crèmerie et Produits laitiers";"";5.95;0.879;0.73;0.0407;0.0636;0.0383;0.0055;0.001
