Date;product_family;title;price;total_kg_co2;total_kg_co2_farming;total_kg_co2_processing;total_kg_co2_packaging;total_kg_co2_transport;total_kg_co2_retail;total_kg_co2_consumption
18/10/2024;Bio et Ecologie;Café moulu décaféiné 100% arabica CARREFOUR BIO;4,25;0,15886575;0,109;0,004525;0,03225;0,01005;0,00024075;0,0028
13/10/2022;Boissons;Bière Blonde Lager SAER BRAU;3,55;2,017703165;0,119681435;0,408924051;0,930189873;0,494303797;0,054373418;0,010230591
30/12/2024;Surgelés;Glace mini snacks vanille CARREFOUR SENSATION;2,29;0,23684125;0,12875;0,019;0,05275;0,030875;0,0046125;0,00085375
19/12/2022;Boissons;Bière aromatisée au Rhum, fruit de passion et citron vert DESPERADOS TROPICAL;18,59;5,339293753;0,316703838;1,082104478;2,461490405;1,30803838;0,143884222;0,027072431
09/02/2025;Crèmerie et Produits laitiers;Semoule au lait vanille CARREFOUR;2,35;1,060264706;0,748313725;0,011427451;0,088378431;0,197215686;0,014929412;0
04/11/2023;Boissons;Vin Blanc Loire Touraine Sauvignon Blanc AOC SECRETS DE CHAI;4,75;0,951973539;0,225868878;0,024838073;0,509518167;0,174842022;0,011781201;0,005125197
19/05/2023;Fruits et Légumes;Oignons blancs;2,59;0,21023425;0,0505;0,00003425;0;0,134;0,00955;0,01615
26/12/2024;Crèmerie et Produits laitiers;Riz au lait  cannelle CAMBREMER;0,99;0,161102546;0,11370297;0,001736351;0,013428713;0,029966054;0,002268458;0
21/05/2023;Epicerie salée;Thon à la catalane CARREFOUR CLASSIC';1,85;1,256041621;0,909877384;0;0,118208447;0,216001362;0,01023297;0,001721458
29/09/2022;Crèmerie et Produits laitiers;Beurre doux MONTFLEURI;1,95;1,9783325;1,82125;0,01255;0,031;0,10175;0,010075;0,0017075
14/07/2024;Crèmerie et Produits laitiers;Fromage à fondue Suisse VACHERIN FRIBOURGEOIS;14,90;2,34504;1,94712;0,10852;0,16972;0,10224;0,01472;0,00272
14/06/2023;Crèmerie et Produits laitiers;Fromage de Chèvre Frais;2,19;0,732825;0,608475;0,0339125;0,0530375;0,03195;0,0046;0,00085
19/03/2024;Surgelés;Brochette Boeuf Fromage  DELI'S WORLD;7,09;6,828920746;6,660081385;0,021678788;0,052906809;0,075174805;0,010719521;0,008359438
18/03/2022;Crèmerie et Produits laitiers;Compote pomme passion sans sucres ajoutés CHARLES & ALICE;1,89;0,198326057;0,044650643;4,61082E-05;0;0,12729563;0,01064036;0,015693316
26/01/2023;Epicerie sucrée;Biscuits Sprits au beurre CARREFOUR ORIGINAL;2,95;3,163187466;2,912025745;0,020066396;0,049566396;0,162689702;0,016109079;0,002730149
12/04/2024;Surgelés;Plat cuisiné Bibimbap bœuf CARREFOUR SENSATION;4,99;9,243767083;9,015222663;0,029344852;0,071615741;0,101758157;0,014510163;0,011315507
03/01/2024;Produits régionaux et locaux;Bière Ambrée LA CHOULETTE;3,45;1,0102725;0,059925;0,20475;0,46575;0,2475;0,027225;0,0051225
01/03/2023;Epicerie sucrée;Chocolat de Pâques friture chocolat lait CHEVALIERS ARGOUGES;4,70;0,78898;0,6687;0,0333;0,0722;0,01108;0,0037;0
06/07/2023;Surgelés;Coupes à garnir parfum chocolat LA BASQUAISE;3,85;0,828353695;0,702071175;0,034961822;0,075803109;0,011632942;0,003884647;0
07/02/2023;Fruits et Légumes;Tomates cerise;2,00;0,3489016;0,128;0,0000216;0,1314;0,0684;0,00496;0,01612
28/03/2024;Crèmerie et Produits laitiers;Fromage à raclette trio nature poivre et piment ERMITAGE;14,90;4,69133942;3,895285714;0,217098281;0,339531149;0,204534909;0,029447905;0,005441461
07/06/2022;Boissons;Vin Rouge A.O.P. Margaux CHATEAU PRIEURE-LICHINE;39,90;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
18/03/2025;Crèmerie et Produits laitiers;Fromage de Chèvre Réduit en Sel -25% SOIGNON;2,99;1,173304819;0,974211647;0,054296319;0,084916801;0,051154217;0,007364926;0,00136091
25/07/2022;Epicerie sucrée;Biscuits Canistrelli figues & noix BISCUITERIE AFA;4,25;0,214078171;0,062664745;3,78089E-05;0;0,114476936;0,008682043;0,028216639
20/03/2022;Crèmerie et Produits laitiers;Yaourt à la vanille CIMELAIT;3,15;0,57525;0,406;0,0062;0,04795;0,107;0,0081;0
18/03/2022;Surgelés;Dîner bébé dès 8 mois Petit pois, Epinards, Orge en portions Bio YOOJI;3,95;0,181429511;0,051521739;0;0;0,105619565;0,020007609;0,004280598
27/10/2022;Crèmerie et Produits laitiers;Comté râpé AOP CARREFOUR EXTRA;2,25;0,87939;0,73017;0,040695;0,063645;0,03834;0,00552;0,00102
15/02/2024;Crèmerie et Produits laitiers;Crème dessert au caramel SACRE WILLY;3,69;0,4736825;0,2575;0,038;0,1055;0,06175;0,009225;0,0017075
13/03/2024;Epicerie sucrée;Madeleines aux Œufs sans Gluten GERBLE;3,99;0,2452527;0,1331;0,0302077;0,048105;0,0303;0,00354;0
26/10/2023;Epicerie sucrée;Panier de chasse aux œufs de Pâques avec des chocolats au lait KINDER;10,49;1,380780814;1,170280781;0,058277778;0,126356023;0,019390924;0,006475309;0
09/03/2023;Epicerie salée;Lentilles Origine France D'AUCY;1,69;0,308090179;0,07469906;0,000340649;0,068341693;0,129266458;0,03544232;0
17/07/2024;Boissons;Cidre  Brut Bio  pomme de savoie SOURCE DU VERGER;4,29;1,0102725;0,059925;0,20475;0,46575;0,2475;0,027225;0,0051225
07/04/2022;Crèmerie et Produits laitiers;Fromage Emmental Cœur De Meule Tendre Et Fruité PRESIDENT;5,45;2,9313;2,4339;0,13565;0,21215;0,1278;0,0184;0,0034
09/03/2024;Boissons;Vin Rouge Espagne Merlot BEAUVAL;10,49;6,337108905;1,503566667;0,165342381;3,391766667;1,163890476;0,078425238;0,034117476
10/08/2022;Viandes et Poissons;Saumon fumé fumé sauvage d'Alaska DELPIERRE;7,59;0,6112623;0,4576;0,003025;0,05159;0,09383;0,004466;0,0007513
28/04/2022;Epicerie sucrée;Infusion detox citron vert Bio LA TISANIERE;3,15;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
13/09/2023;Epicerie sucrée;Moulage au lait du pays Alpin moulage lapin de Pâques Edition Spéciale MILKA;2,99;0,103551927;0,073084889;0,001116075;0,008631577;0,019261288;0,001458098;0
05/05/2024;Crèmerie et Produits laitiers;Fromage Bûche Sainte Maure Typée et Fondante PRESIDENT;2,59;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
23/11/2023;Boissons;Boisson au thé glacé saveur Pêche LIPTON;4,45;0,988882207;0,180806306;0,026058559;0,276621622;0,418941441;0,072763514;0,013690766
04/08/2024;Boissons;Sirop pamplemousse rose MONIN;7,65;0,345285865;0,063131747;0,009098811;0,096587374;0,146280878;0,025406679;0,004780375
23/09/2023;Crèmerie et Produits laitiers;Yaourts brassé au lait de chèvre myrtilles SOIGNON;2,79;0,57525;0,406;0,0062;0,04795;0,107;0,0081;0
31/07/2024;Crèmerie et Produits laitiers;Lait sans lactose 1% MG CANDIA;4,24;2,301;1,624;0,0248;0,1918;0,428;0,0324;0
23/04/2022;Boissons;Boissons Limonade LIMONETTE;4,90;1,483016564;0,271153374;0,039079755;0,414846626;0,628282209;0,109122699;0,020531902
24/12/2022;Epicerie sucrée;Moulage en Chocolat ABTEY;5,55;1,104651615;0,936247477;0,04662336;0,101087286;0,015513118;0,005180373;0
18/02/2025;Boissons;Vin Rosé A.O.P. Val de Loire LA CAVE D'AUGUSTIN FLORENT;4,45;0,952007336;0,225876897;0,024838954;0,509536256;0,174848229;0,011781619;0,005125379
12/12/2024;Boissons;Vin Rosé Languedoc-Roussillon CHAPEAU BAS AUMEL;6,90;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
07/03/2024;Viandes et Poissons;Magret de canard sud ouest nature  MAISON MONTFORT;4,49;0,644929455;0,484043122;0,083207413;0,037763364;0,028722559;0,004056361;0,007136636
21/01/2025;Epicerie sucrée;Café capsules Espresso Puissant n°11 compatibles Nespresso CARTE NOIRE;8,25;0,104851395;0,07194;0,0029865;0,021285;0,006633;0,000158895;0,001848
25/01/2023;Crèmerie et Produits laitiers;Caffè Latte  Classico    LACTEL;2,99;0,98850431;0,697666667;0,010654023;0,082396839;0,183867816;0,013918966;0
07/10/2022;Viandes et Poissons;Maki & You SUSHI DAILY;19,95;0,214786225;0,047102611;0,000108095;0;0,110895564;0,011537619;0,045142336
20/07/2024;Crèmerie et Produits laitiers;Fromage à raclette fumée SAPIN D'OR;2,90;0,879541645;0,730295913;0,040702018;0,063655975;0,038346611;0,005520952;0,001020176
04/08/2022;Epicerie sucrée;Biscuits petit déjeuner aux pépites de chocolat Original Belvita LU;2,49;2,36694;2,0061;0,0999;0,2166;0,03324;0,0111;0
08/11/2024;Crèmerie et Produits laitiers;Lait sans lactose écrémé CANDIA;9,48;6,903;4,872;0,0744;0,5754;1,284;0,0972;0
22/08/2022;Viandes et Poissons;Menu  san SUSHI DAILY;14,95;0,124635225;0,0273325;0,000062725;0;0,06435;0,006695;0,026195
09/06/2024;Crèmerie et Produits laitiers;Fromage  Gruyère Bio MIFROMA;9,15;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
27/10/2022;Epicerie sucrée;Thé vert classique LIPTON;4,95;0,002833298;0,001456074;0;0,000415371;0,00020346;1,08555E-05;0,000747538
05/01/2024;Epicerie salée;Jus de citron de Sicile LE CITRONNIER;0,77;0,15271916;0,0388;0,00001916;0;0,0812;0,0051;0,0276
07/07/2022;Surgelés;Glace Cône Rhum Raisins CARREFOUR EXTRA;2,59;1,363152972;0,741027778;0,109355556;0,303605556;0,177702778;0,0265475;0,004913806
24/03/2024;Viandes et Poissons;Cuisses de poulet rôties CARREFOUR ORIGINAL;2,37;2,001522056;1,316666667;0,364277778;0,1659;0,133861111;0,017818889;0,002997611
09/08/2024;Viandes et Poissons;Emincés de poulet façon Gyros SIMPL;4,25;1,825030838;1,200564972;0,332156309;0,151271186;0,122057439;0,016247646;0,002733286
03/07/2024;Epicerie sucrée;Biscuits crok goût tout chocolat CARREFOUR CLASSIC';1,25;2,365047962;2,004496403;0,099820144;0,216426859;0,033213429;0,011091127;0
23/04/2023;Boissons;Vin rouge AOC SAINT-SARDOS;4,90;0,951958193;0,225865237;0,024837672;0,509509954;0,174839204;0,011781011;0,005125115
17/01/2024;Crèmerie et Produits laitiers;Crème dessert  ondant Caramel beurre salé MAMIE NOVA;2,49;1,136838;0,618;0,0912;0,2532;0,1482;0,02214;0,004098
04/01/2025;Boissons;Sirop cola Bio LA MAISON GUIOT;3,75;0,246665;0,0451;0,0065;0,069;0,1045;0,01815;0,003415
15/02/2025;Boissons;Vin Rosé IGP Méditerranée TRAVERSIERE;4,49;0,950943022;0,225624374;0,024811185;0,508966611;0,174652755;0,011768447;0,005119649
06/12/2023;Crèmerie et Produits laitiers;Fromage Pays d'Auge lait cru NOUS ANTI GASPI;2,09;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
25/11/2022;Fruits et Légumes;Thé Fermenté Pétillant Grenade Bio UCHA;3,99;0,373891125;0,078;0,000016125;0;0,2235;0,011925;0,06045
24/11/2022;Surgelés;Glace Mini Bâtonnet Australian Macadamia & Java Vanilla NUII;4,99;0,483122264;0,262631579;0,038757282;0,107602453;0,062980583;0,00940884;0,001741528
04/06/2022;Fruits et Légumes;Chou Pak Choi;2,00;0,254162819;0,092053973;3,98801E-05;0;0,089355322;0,008245877;0,064467766
23/08/2024;Crèmerie et Produits laitiers;Mozzarella di Bufala Campana CARREFOUR BIO;2,75;0,732825;0,608475;0,0339125;0,0530375;0,03195;0,0046;0,00085
19/12/2022;Bio et Ecologie;Fromage Saint-Félicien Bio ETOILE DU VERCORS;5,75;0,879466475;0,730233499;0,040698539;0,063650535;0,038343334;0,00552048;0,001020089
28/09/2024;Boissons;Vin Blanc A.O.P. Alsace Grand Cru Schoenenbourg Gewurztraminer Bio JEAN BECKER;16,45;0,951617123;0,225784314;0,024828773;0,509327405;0,174776562;0,01177679;0,005123279
28/01/2025;Epicerie salée;Sardines sauce tomate piment épices CARREFOUR CLASSIC';1,35;0,20034279;0,068292047;5,0779E-06;0,041274446;0,086597132;0,003573012;0,000601076
10/03/2023;Epicerie sucrée;Café en grains espresso barista n°10 SAN MARCO;19,09;0,635463;0,436;0,0181;0,129;0,0402;0,000963;0,0112
30/03/2023;Boissons;Vin rouge Brouilly DOM. DES ROCHES ANCIENNES;24,90;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
22/03/2024;Boissons;Vin blanc  Coteaux du Layon Rochefort moelleux  DOMAINE ERIC BLANCHARD;6,70;0,95182766;0,225834267;0,024834267;0,50944009;0,17481523;0,011779395;0,005124412
01/01/2022;Bio et Ecologie;Bière Blonde Bio Sans Gluten CAP D'ONA;3,05;0,444636526;0,026373918;0,090113636;0,204983766;0,108928571;0,011982143;0,002254491
14/11/2022;Viandes et Poissons;Viande bovine : hampe ** à griller;0,44;4,135582148;4,033333333;0,013128635;0,032040268;0,045525727;0,006491723;0,005062461
31/03/2025;Surgelés;Mini Boulettes au bœuf moelleuses à cuisiner CHARAL;7,85;21,00018954;20,4809774;0,066666269;0,162698185;0,231176377;0,032964502;0,025706813
14/11/2024;Epicerie sucrée;Infusion douce relaxation, bio PUKKA;4,89;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
26/09/2024;Boissons;Vin Rouge A.O.P. langudeoc Roussillon Fitou LA CAVE D'AUGUSTIN FLORENT;10,29;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
15/05/2022;Viandes et Poissons;Magret de canard IGP sud ouest  TERRES PAYSANNES;2,88;3,062716623;2,298680739;0,395145119;0,179335092;0,136401055;0,019263325;0,033891293
08/08/2024;Epicerie sucrée;Biscuits galettes à l'avoine CARREFOUR EXTRA;2,25;0,21503;0,1872;0,00578;0,009;0,00912;0,00393;0
25/11/2022;Epicerie sucrée;Chasse aux oeufs de pâques en chocolat CRUNCH;5,49;0,946776;0,80244;0,03996;0,08664;0,013296;0,00444;0
19/02/2024;Produits régionaux et locaux;Café en grains  100% arabica intensité 8 LE BONIFIEUR;14,95;0,635463;0,436;0,0181;0,129;0,0402;0,000963;0,0112
11/03/2023;Crèmerie et Produits laitiers;Fromage de chèvre Le Chevrot sans sel ajouté SEVRE ET BELLE;5,95;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
07/01/2022;Viandes et Poissons;Chiffonnade de bœuf CARREFOUR SELECTION;4,09;3,361429146;3,278320618;0,010671044;0,026042547;0,037003619;0,005276516;0,004114802
11/10/2023;Viandes et Poissons;Ailes de poulet blanc;12,05;1,149525037;0,252090796;0,00057852;0;0,593507463;0,061748756;0,241599502
21/03/2025;Crèmerie et Produits laitiers;Gouda IGP;3,55;1,407182556;1,168403651;0,065119337;0,101843475;0,061350913;0,008832995;0,001632184
25/05/2024;Boissons;Vin blanc touraine  sauvignon;4,80;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
19/10/2022;Epicerie sucrée;Biscuits chocolat blanc CARREFOUR CLASSIC';1,45;0,986225;0,835875;0,041625;0,09025;0,01385;0,004625;0
27/03/2023;Epicerie sucrée;Café dosettes Compatibles Senseo décaféinées  SIMPL;3,65;0,212208596;0,145599268;0,006044373;0,043078683;0,01342452;0,000321587;0,003740165
26/10/2023;Epicerie sucrée;Infusion aux 5 plantes RICOLA;4,15;0,0087174;0,00448;0;0,001278;0,000626;0,0000334;0,0023
13/08/2023;Surgelés;Glace Bâtonnet Amande MAGNUM;3,09;0,568419;0,309;0,0456;0,1266;0,0741;0,01107;0,002049
22/10/2022;Surgelés;Dessert glacé mochi fraise MEI ASIA;5,99;0,091986457;0,040857272;0;0;0,046976863;0,002357843;0,00179448
25/04/2023;Epicerie sucrée;Cookies aux pépites de chocolat Choco Cookies MILKA;1,69;1,473343867;1,248732597;0,06218453;0,134826519;0,020690829;0,006909392;0
02/05/2022;Epicerie sucrée;Café dosettes espresso 9 intense SENSEO;5,29;0,141065853;0,096787243;0,004018003;0,028636593;0,008923961;0,000213775;0,002486278
15/11/2022;Boissons;Limonade CARREFOUR CLASSIC';0,92;0,744038689;0,136039344;0,019606557;0,208131148;0,315213115;0,054747541;0,010300984
26/01/2025;Boissons;Boisson Vitaminée Boost Saveur Myrtille et Framboise VITAMIN WELL;2,25;0,246665;0,0451;0,0065;0,069;0,1045;0,01815;0,003415
14/10/2023;Boissons;Bière Blonde Signature Triple CH'TI;7,49;2,021894729;0,11993006;0,409773547;0,932122244;0,495330661;0,054486373;0,010251844
16/08/2022;Epicerie salée;Vinaigre de vin rouge;0,62;1,26863;0,301;0,0331;0,679;0,233;0,0157;0,00683
24/04/2022;Boissons;Vin Rouge Languedoc-Roussillon COINTES;6,50;0,95110669;0,225663206;0,024815456;0,50905421;0,174682814;0,011770473;0,005120531
03/07/2023;Epicerie salée;Rillette de lapin CONSERVERIE ST CHRISTOPHE;10,30;1,445725;0,9375;0,26;0,118;0,09525;0,012675;0,0223
11/09/2024;Crèmerie et Produits laitiers;Yaourt gourmand arôme pêche MAMIE NOVA;1,49;0,208008755;0,063404255;7,57329E-06;0;0,110605201;0,005600709;0,028391017
25/05/2023;Viandes et Poissons;Poulet rôti fermier jaune de Janze;11,49;6,840645;4,5;1,245;0,567;0,4575;0,0609;0,010245
28/10/2023;Boissons;Bière de dégustation IPA LA CHARNUE;1,99;0,673515;0,03995;0,1365;0,3105;0,165;0,01815;0,003415
02/09/2024;Surgelés;Frites Golden allumettes à la Friteuse MCCAIN;7,05;3,876169811;1,058830189;0,364471698;0,657113208;1,034886792;0,441622642;0,319245283
08/05/2022;Crèmerie et Produits laitiers;Fromage Chabrol;2,50;1,055183585;0,876133909;0,048830094;0,076367891;0,04600432;0,00662347;0,001223902
22/08/2022;Surgelés;Glace Cône Rhum Raisins CARREFOUR EXTRA;2,59;1,363152972;0,741027778;0,109355556;0,303605556;0,177702778;0,0265475;0,004913806
29/04/2024;Crèmerie et Produits laitiers;Fromage Gouda vieux au cumin;1,16;1,164489041;0,966891781;0,053888356;0,084278767;0,050769863;0,007309589;0,001350685
21/06/2022;Epicerie sucrée;Infusion pure relaxation ELEPHANT;2,19;0,001394733;0,000716774;0;0,000204473;0,000100156;5,3438E-06;0,000367987
23/03/2023;Viandes et Poissons;Cuisse de canard confite IGP LE VIEUX CHENE;6,39;1,773120516;1,330791738;0,2287642;0,103823752;0,078967642;0,011152255;0,019620929
10/06/2024;Crèmerie et Produits laitiers;Fromage Pecorino Toscano truffé;5,38;1,054875853;0,875878395;0,048815853;0,076345619;0,045990903;0,006621538;0,001223545
03/04/2024;Crèmerie et Produits laitiers;Fromage  Gruyère Bio MIFROMA;9,15;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
11/10/2022;Bio et Ecologie;Biscuits bio Fourrés Chocolat noir crunchy BJORG;2,75;1,183685215;1,003232406;0,049959083;0,108319694;0,016623022;0,005551009;0
30/11/2023;Boissons;Sirop fraise SIMPL;2,45;0,49333;0,0902;0,013;0,138;0,209;0,0363;0,00683
07/05/2023;Crèmerie et Produits laitiers;Fromage Au Lait de Vache Pasteurisé 20% Mat.Gr.;1,75;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
02/01/2025;Viandes et Poissons;Saumon mariné basilic et pointe de citron DELPEYRAT;6,99;0,07635958;0,0194;0,00000958;0;0,0406;0,00255;0,0138
09/01/2024;Bio et Ecologie;Fromage petit camembert Bio au lait cru MARIE HAREL;4,95;0,87939;0,73017;0,040695;0,063645;0,03834;0,00552;0,00102
28/12/2024;Crèmerie et Produits laitiers;Yaourt fruits jaunes CARREFOUR CLASSIC';2,39;1,89473;1,03;0,152;0,422;0,247;0,0369;0,00683
11/10/2023;Epicerie salée;Germe de blé à saupoudrer GERBLE;2,09;0,306565875;0,166375;0,037759625;0,06013125;0,037875;0,004425;0
01/08/2022;Epicerie sucrée;Café dosettes Bio n°5 compatibles Senseo CARTE NOIRE;8,89;0,244028772;0,167431533;0,006950713;0,049538229;0,015437495;0,000369809;0,004300994
19/11/2023;Crèmerie et Produits laitiers;Beurre Demi-sel de Baratte MAILLARD;2,89;0,09587325;0,021025;0,00004825;0;0,0495;0,00515;0,02015
21/07/2023;Epicerie sucrée;Thé vert Gunpowder Nature TWININGS;5,99;0,011629672;0,005976659;0;0,001704949;0,000835131;4,45581E-05;0,003068374
27/01/2023;Epicerie salée;Tomates pelées MUTTI;2,95;0,500140921;0,177479675;0;0;0,238238482;0,01998645;0,064436314
21/04/2022;Boissons;Vin Blanc Savoie Jacquère TERRE SAVOIE;5,25;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
02/06/2024;Fruits et Légumes;Pommes de terre Purée / Four / Potage variété;3,89;1,017870616;0,229160897;0,000236642;0;0,653320513;0,054609615;0,080542949
15/05/2024;Epicerie salée;Rillettes noix St-Jacques Bretonne GROIX ET NATURE;3,90;0,4114;0,307;0;0,0376;0,0296;0,0049;0,0323
12/03/2025;Epicerie sucrée;Amandes chocolatées CARREFOUR EXTRA;2,65;1,065102904;0,902727967;0,044954152;0,097468161;0,014957718;0,004994906;0
15/06/2023;Surgelés;Frites pour friteuse SIMPL;1,73;1,457;0,398;0,137;0,247;0,389;0,166;0,12
27/03/2025;Epicerie sucrée;Chocolat noir bio Éclats de café ALTER ECO;2,99;0,079499346;0,054545607;0,002264393;0,016138494;0,005029205;0,000120476;0,001401172
07/02/2024;Surgelés;Pommes de terre Duchesse CARREFOUR EXTRA;1,19;0,245329258;0,055232828;5,70359E-05;0;0,157464646;0,013162121;0,019412626
10/08/2022;Crèmerie et Produits laitiers;Beurre Moulé Aux Cristaux de Sel de Guérande LE MARIN;4,05;3,956665;3,6425;0,0251;0,062;0,2035;0,02015;0,003415
12/02/2022;Surgelés;Glace Utopia Double Noisette MAGNUM;4,99;0,534163994;0,290378531;0,042851977;0,118970621;0,069634463;0,010402881;0,00192552
05/08/2024;Viandes et Poissons;Viande bovine:  Rôti ***à griller;15,03;22,40435472;21,85042576;0,071123869;0,173576903;0,246633848;0,035168654;0,027425684
01/03/2023;Boissons;Vin Rouge Languedoc Roussillon Minervois RESERVE GERARD BERTRAND;7,99;0,9517703;0,225820657;0,02483277;0,50940939;0,174804695;0,011778685;0,005124103
01/01/2024;Crèmerie et Produits laitiers;Fromage apéritif  Best of des saveurs APERICUBE;4,39;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
18/01/2024;Fruits et Légumes;Courgette SIMPL;1,89;0,6382;0,205;0;0;0,325;0,0276;0,0806
14/01/2023;Epicerie sucrée;Thé vert matcha, bio PUKKA;4,89;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
22/04/2024;Fruits et Légumes;Jus Multifruits Ananas  Et Fruit De La Passion INNOCENT;2,75;1,223511397;0,330718954;3,10049E-05;0;0,579656863;0,022826797;0,290277778
02/01/2025;Epicerie salée;Maïs sans résidu de presticides D'AUCY;1,35;0,161998006;0,103386076;5,49684E-05;0,010851266;0,041582278;0,006123418;0
12/05/2022;Epicerie sucrée;Infusion bio Rooibos caramel ALTER ECO;3,79;0,00174348;0,000896;0;0,0002556;0,0001252;6,68E-06;0,00046
28/11/2022;Epicerie sucrée;Chocolat noir cœur menthe CARREFOUR SENSATION;2,25;1,18347;1,00305;0,04995;0,1083;0,01662;0,00555;0
17/07/2023;Viandes et Poissons;Surimi saveur crabe COMPAGNIE DES PECHES;1,99;0,1181043;0,036;0,0000043;0;0,0628;0,00318;0,01612
